Date,Price,Open,High,Low,Vol.,Change %
7/9/2016,650.96,666.38,666.38,633.4,180536000,-2.31
7/10/2016,649.36,650.6,652.29,641.26,102532000,-0.19
7/11/2016,647.66,648.48,659.63,644.98,107910000,-0.13
7/12/2016,664.55,648.28,675.26,646.78,138172992,2.51
7/13/2016,654.47,664.8,668.7,654.47,131449000,-1.55
7/14/2016,658.08,652.92,662.9,652.92,98511400,0.79
7/15/2016,663.26,659.17,667.08,659.04,81673104,0.62
7/16/2016,660.77,663.78,666.46,659.33,50330200,-0.45
7/17/2016,679.46,661.99,682.36,661.99,74407904,2.64
7/18/2016,673.11,679.81,681.55,668.62,69465000,-0.99
7/19/2016,672.86,672.74,673.28,667.63,61203300,0.02
7/20/2016,665.68,672.81,672.93,663.36,94636400,-1.06
7/21/2016,665.01,665.23,666.22,660.41,60491800,-0.03
7/22/2016,650.62,664.92,666.58,646.72,134169000,-2.15
7/23/2016,655.56,650.73,656.37,648.52,69532200,0.74
7/24/2016,661.28,655.41,663.11,652.79,118184000,0.9
7/25/2016,654.1,661.26,661.83,653.4,78176496,-1.08
7/26/2016,651.78,654.23,656.22,645.88,225135008,-0.37
7/27/2016,654.35,651.63,657.46,648.45,147460992,0.42
7/28/2016,655.03,654.49,657.59,654.49,86428400,0.08
7/29/2016,656.99,655.11,657.8,654.79,60703500,0.29
7/30/2016,655.05,657.01,658.22,654.21,38456100,-0.3
7/31/2016,624.68,655.1,655.28,624.36,110818000,-4.64
8/1/2016,606.27,624.6,626.12,605.88,121887000,-2.93
8/2/2016,547.47,606.4,612.85,531.33,330932992,-9.72
8/3/2016,566.35,548.66,573.36,541.55,207982000,3.23
8/4/2016,578.29,566.33,579.5,565.78,125292000,2.11
8/5/2016,575.04,578.28,578.28,569.98,66127900,-0.56
8/6/2016,587.78,575.03,588.4,569.47,80797296,2.22
8/7/2016,592.69,587.77,597.51,586.82,82398400,0.84
8/8/2016,591.05,592.74,592.99,588.05,61194100,-0.28
8/9/2016,587.8,591.04,591.09,584.79,92228096,-0.55
8/10/2016,592.1,587.65,599.98,586.37,102905000,0.76
8/11/2016,589.12,592.12,597.54,589.12,74514400,-0.51
8/12/2016,587.56,588.8,589.91,583.81,69218000,-0.21
8/13/2016,585.59,587.36,589.77,584.98,43563000,-0.3
8/14/2016,570.47,585.59,585.67,564.78,60851100,-2.58
8/15/2016,567.24,570.49,573.58,563.24,57262300,-0.57
8/16/2016,577.44,567.24,581.74,566.72,58405200,1.8
8/17/2016,573.22,577.76,580.89,571.43,54443000,-0.79
8/18/2016,574.32,573.71,577.79,573.43,59896600,0.11
8/19/2016,575.63,574.34,578.24,574.18,50631600,0.22
8/20/2016,581.7,576.08,582.82,575.46,45301400,0.97
8/21/2016,581.31,581.94,584.16,580.22,38299400,-0.11
8/22/2016,586.75,581.31,588.45,580.59,72844000,0.94
8/23/2016,583.41,586.77,589.47,581.63,85349200,-0.57
8/24/2016,580.18,583.41,583.59,579.85,56328200,-0.55
8/25/2016,577.76,580.18,580.45,575.17,136130000,-0.42
8/26/2016,579.65,577.75,580.62,576.86,48856800,0.33
8/27/2016,569.95,579.45,579.84,568.63,59698300,-1.64
8/28/2016,573.91,569.83,574.04,569.74,86301600,0.72
8/29/2016,574.11,574.07,576.28,573.47,110398000,0.01
8/30/2016,577.5,574.11,578.36,574.11,70342400,0.59
8/31/2016,575.47,577.59,577.86,573.64,75840896,-0.37
9/1/2016,572.3,575.55,576.31,571.81,76923400,-0.56
9/2/2016,575.54,572.41,575.64,570.81,79910800,0.55
9/3/2016,598.21,575.55,599.5,574.06,159014000,3.94
9/4/2016,608.63,598.59,611.84,596.85,97942896,1.68
9/5/2016,606.59,608.99,609.05,602.24,82446800,-0.39
9/6/2016,610.44,606.51,610.83,605.09,78529104,0.65
9/7/2016,614.54,610.57,614.54,608.51,75032400,0.65
9/8/2016,626.32,614.64,628.77,613.84,86713000,1.9
9/9/2016,622.86,626.35,626.83,620.26,64550200,-0.56
9/10/2016,623.51,622.93,625.09,622.4,45016800,0.09
9/11/2016,606.72,623.42,628.82,600.51,73610800,-2.68
9/12/2016,608.24,607.01,608.46,605.41,72812304,0.2
9/13/2016,609.24,608.03,611.19,606.92,86920600,0.2
9/14/2016,610.68,608.84,611.95,608.41,47877700,0.3
9/15/2016,607.16,610.59,611.09,607.16,59464600,-0.56
9/16/2016,606.97,607.25,609.26,606.73,64963400,-0.04
9/17/2016,605.98,607.22,607.86,605.19,37140300,-0.2
9/18/2016,609.87,606.28,610.16,605.86,48679400,0.59
9/19/2016,609.23,609.87,610.93,608.27,54796400,-0.11
9/20/2016,608.31,609.25,609.53,607.94,72710896,-0.15
9/21/2016,597.15,603.59,603.59,595.88,82776200,-1.07
9/22/2016,596.3,597.28,598.49,596.21,67085300,-0.16
9/23/2016,602.84,596.2,603.21,595.79,51067000,1.11
9/24/2016,602.62,602.96,604.58,602.04,35359500,-0.06
9/25/2016,600.83,602.75,603.38,599.71,33977800,-0.32
9/26/2016,608.04,600.81,608.14,600.35,59153800,1.2
9/27/2016,606.17,608.02,608.25,604.11,49422400,-0.31
9/28/2016,604.73,606.24,606.59,604.61,48722600,-0.25
9/29/2016,605.69,605.02,606.82,604.85,55658600,0.11
9/30/2016,609.73,605.72,609.73,604.14,56122400,0.66
10/1/2016,613.98,609.93,615.24,609.93,56357000,0.66
10/2/2016,610.89,613.95,614.01,609.68,39249800,-0.5
10/3/2016,612.13,610.97,612.57,610.46,46798300,0.19
10/4/2016,610.2,612.05,612.05,609.48,49801600,-0.3
10/5/2016,612.51,610.22,613.81,609.62,68077504,0.38
10/6/2016,613.02,612.47,613.82,611.47,56812100,0.09
10/7/2016,617.12,612.61,617.91,611.82,64071400,0.74
10/8/2016,619.11,617.34,619.85,617.34,42345900,0.29
10/9/2016,616.75,619.17,619.2,616.61,39243400,-0.39
10/10/2016,618.99,616.82,621.32,616.2,67481104,0.35
10/11/2016,641.07,619.24,642.08,618.5,103590000,3.53
10/12/2016,636.19,640.87,641.34,635.97,92370200,-0.73
10/13/2016,636.79,636.03,638.83,635.03,61620700,0.12
10/14/2016,640.38,637.01,641.28,637.01,58144600,0.53
10/15/2016,638.65,640.31,642.1,637.39,39035400,-0.26
10/16/2016,641.63,639.08,642.9,638.9,40298100,0.4
10/17/2016,639.19,641.82,642.33,638.66,58063600,-0.41
10/18/2016,637.96,639.41,640.74,636,65546700,-0.23
10/19/2016,630.52,638.13,638.87,628.01,69381696,-1.19
10/20/2016,630.86,630.66,631.92,628.26,56957300,0.03
10/21/2016,632.83,630.83,634.09,630.69,55951000,0.32
10/22/2016,657.29,633.14,658.2,632.85,78556496,3.82
10/23/2016,657.07,657.62,661.13,653.89,54474600,-0.08
10/24/2016,653.76,657.16,657.25,652.59,62218200,-0.52
10/25/2016,657.59,654,664.42,653.7,90378800,0.55
10/26/2016,678.3,657.68,679.73,657.68,88877104,3.14
10/27/2016,688.31,678.21,688.59,678.04,96105296,1.49
10/28/2016,689.65,688,690.44,684.16,81145504,0.24
10/29/2016,714.48,690.29,720.4,690.05,134760992,3.5
10/30/2016,701.86,714.12,714.12,696.47,100665000,-1.72
10/31/2016,700.97,702.64,709.29,691.68,97064400,-0.24
11/1/2016,729.79,701.34,736.45,701.34,130527000,4.06
11/2/2016,740.83,730.07,740.83,722.35,84865200,1.47
11/3/2016,688.7,742.35,745.77,678.16,172808000,-7.23
11/4/2016,703.23,689.12,706.93,685.56,99907696,2.05
11/5/2016,703.42,703.53,707.51,697.74,53752300,-0.02
11/6/2016,711.52,703.81,714.26,699.56,59902200,1.1
11/7/2016,703.13,710.74,710.74,699.9,65047100,-1.07
11/8/2016,709.85,703.09,712.99,702.39,79660800,0.96
11/9/2016,723.27,709.83,740.05,708.61,132429000,1.89
11/10/2016,715.53,722.84,723.02,711.21,68807800,-1.01
11/11/2016,716.41,715.55,718.32,714.41,63119700,0.12
11/12/2016,705.05,716.75,717.15,704.03,64622500,-1.63
11/13/2016,702.03,705.2,705.26,687.32,80318096,-0.45
11/14/2016,705.02,702,706.28,699.81,62993000,0.43
11/15/2016,711.62,705.79,715.72,705.26,72038496,0.83
11/16/2016,744.2,711.17,747.61,709.04,141294000,4.64
11/17/2016,740.98,744.88,755.65,739.51,108579000,-0.52
11/18/2016,751.59,740.71,752.88,736.89,87363104,1.47
11/19/2016,751.62,751.83,756.24,744.47,110608000,-0.03
11/20/2016,731.03,751.88,755.48,717.94,154116000,-2.77
11/21/2016,739.25,731.27,741.72,730.51,60802400,1.09
11/22/2016,751.35,739.64,753.87,736.53,129906000,1.58
11/23/2016,744.59,751.74,752.25,738.92,76543800,-0.95
11/24/2016,740.29,744.62,746.83,733.49,85919296,-0.58
11/25/2016,741.65,740.44,741.65,734.59,67807600,0.16
11/26/2016,735.38,741.51,742.21,729.62,54962700,-0.83
11/27/2016,732.03,735.44,739.02,731.09,52601800,-0.46
11/28/2016,735.81,732.48,738.01,732.48,61888600,0.45
11/29/2016,735.6,736.33,737.47,734.56,68511104,-0.1
11/30/2016,745.69,736.28,747.93,736.27,84070800,1.28
12/1/2016,756.77,746.05,758.28,746.05,80461904,1.44
12/2/2016,777.94,757.54,781.3,757.54,127605000,2.69
12/3/2016,771.16,778.25,778.25,764.86,69547296,-0.91
12/4/2016,773.87,771.64,773.87,768.16,60557900,0.29
12/5/2016,758.7,773.39,773.47,751.71,106363000,-1.9
12/6/2016,764.22,758.72,765.62,758.72,116218000,0.73
12/7/2016,768.13,764.21,771.54,759.75,96426096,0.51
12/8/2016,770.81,768.08,774.7,765.95,80111904,0.36
12/9/2016,772.79,769.94,774.53,769.65,68705296,0.37
12/10/2016,774.65,773.02,777.09,772.91,53843100,0.21
12/11/2016,769.73,774.75,774.8,765.41,57313400,-0.65
12/12/2016,780.09,770.04,781.92,770.04,76571000,1.3
12/13/2016,780.56,780.65,788.46,777.96,81645600,-0.01
12/14/2016,781.48,780.01,782.03,776.84,75979000,0.19
12/15/2016,778.09,780.07,781.43,777.8,81580096,-0.25
12/16/2016,784.91,778.96,785.03,778.96,83608200,0.76
12/17/2016,790.83,785.17,792.51,784.86,78989800,0.72
12/18/2016,790.53,791.01,794.74,788.03,60524400,-0.06
12/19/2016,792.71,790.69,793.61,790.32,74886400,0.26
12/20/2016,800.88,792.25,801.34,791.5,99629296,1.09
12/21/2016,834.28,800.64,834.28,799.41,155576000,4.2
12/22/2016,864.54,834.18,875.78,834.15,200027008,3.64
12/23/2016,921.98,864.89,925.12,864.68,275564000,6.6
12/24/2016,898.82,922.18,923.48,886.34,137727008,-2.53
12/25/2016,896.18,899.65,899.65,862.42,143664992,-0.39
12/26/2016,907.61,896.91,913.18,896.9,123771000,1.19
12/27/2016,933.2,908.35,940.05,904.26,167308000,2.74
12/28/2016,975.92,934.83,975.92,934.83,236630000,4.4
12/29/2016,973.5,975.12,979.4,954.5,199320000,-0.17
12/30/2016,961.24,972.53,972.53,934.83,187474000,-1.16
12/31/2016,963.74,960.63,963.74,947.24,99135104,0.32
1/1/2017,998.33,963.66,1003.08,958.7,147775008,3.6
1/2/2017,1021.75,998.62,1031.39,996.7,222184992,2.32
1/3/2017,1043.84,1021.6,1044.08,1021.6,185168000,2.18
1/4/2017,1154.73,1044.4,1159.42,1044.4,344945984,10.56
1/5/2017,1013.38,1156.73,1191.1,910.42,510199008,-12.39
1/6/2017,902.2,1014.24,1046.81,883.94,351876000,-11.05
1/7/2017,908.59,903.49,908.59,823.56,279550016,0.56
1/8/2017,911.2,908.17,942.72,887.25,158715008,0.33
1/9/2017,902.83,913.24,913.69,879.81,141876992,-1.14
1/10/2017,907.68,902.44,914.87,901.06,115808000,0.58
1/11/2017,777.76,908.11,919.45,762.77,310928992,-14.35
1/12/2017,804.83,775.18,826.25,755.76,222326000,3.83
1/13/2017,823.98,803.74,829,780,168968000,2.52
1/14/2017,818.41,825.14,835.09,812.46,93063296,-0.82
1/15/2017,821.8,818.14,823.31,812.87,71013600,0.45
